CODE,PARENTCODE,LEAF,LEVELCODE,TYPE,ISOCODE,NAME
G 46.65,G 46.6,0,4,N,it,Commercio all'ingrosso di mobili per ufficio e negozi
G 46.65.0,G 46.65,0,5,N,it,Commercio all'ingrosso di mobili per ufficio e negozi
G 46.65.00,G 46.65.0,1,6,N,it,Commercio all'ingrosso di mobili per ufficio e negozi
G 46.66,G 46.6,0,4,N,it,Commercio all'ingrosso di altre macchine e attrezzature per ufficio
G 46.66.0,G 46.66,0,5,N,it,Commercio all'ingrosso di altre macchine e attrezzature per ufficio
G 46.66.00,G 46.66.0,1,6,N,it,Commercio all'ingrosso di altre macchine e attrezzature per ufficio
G 46.69,G 46.6,0,4,N,it,Commercio all'ingrosso di altri macchinari e attrezzature
G 46.69.1,G 46.69,0,5,N,it,Commercio all'ingrosso di mezzi ed attrezzature di trasporto
G 46.69.11,G 46.69.1,1,6,N,it,Commercio all'ingrosso di imbarcazioni da diporto
G 46.69.19,G 46.69.1,1,6,N,it,Commercio all'ingrosso di altri mezzi ed attrezzature di trasporto
G 46.69.2,G 46.69,0,5,N,it,Commercio all'ingrosso di materiale elettrico per impianti di uso industriale
G 46.69.20,G 46.69.2,1,6,N,it,Commercio all'ingrosso di materiale elettrico per impianti di uso industriale
G 46.69.3,G 46.69,0,5,N,it,"Commercio all'ingrosso di apparecchiature per parrucchieri, palestre, solarium e centri estetici"
G 46.69.30,G 46.69.3,1,6,N,it,"Commercio all'ingrosso di apparecchiature per parrucchieri, palestre, solarium e centri estetici"
G 46.69.9,G 46.69,0,5,N,it,"Commercio all'ingrosso di altre macchine e attrezzature per l'industria, il commercio e la navigazione"
G 46.69.91,G 46.69.9,1,6,N,it,Commercio all'ingrosso di strumenti e attrezzature di misurazione per uso scientifico
G 46.69.92,G 46.69.9,1,6,N,it,Commercio all'ingrosso di strumenti e attrezzature di misurazione per uso non scientifico
G 46.69.93,G 46.69.9,1,6,N,it,Commercio all'ingrosso di giochi per luna-park e videogiochi per pubblici esercizi
G 46.69.94,G 46.69.9,1,6,N,it,Commercio all'ingrosso di articoli antincendio e antinfortunistici
G 46.69.99,G 46.69.9,1,6,N,it,"Commercio all'ingrosso di altre macchine ed attrezzature per l'industria, il commercio e la navigazione nca"
G 46.7,G 46,0,3,N,it,COMMERCIO ALL'INGROSSO SPECIALIZZATO DI ALTRI PRODOTTI
G 46.71,G 46.7,0,4,N,it,"Commercio all'ingrosso di combustibili solidi, liquidi, gassosi e di prodotti derivati"
G 46.71.0,G 46.71,0,5,N,it,"Commercio all'ingrosso di prodotti petroliferi e lubrificanti per autotrazione, di combustibili per riscaldamento"
G 46.71.00,G 46.71.0,1,6,N,it,"Commercio all'ingrosso di prodotti petroliferi e lubrificanti per autotrazione, di combustibili per riscaldamento"
G 46.72,G 46.7,0,4,N,it,Commercio all'ingrosso di metalli e di minerali metalliferi
G 46.72.1,G 46.72,0,5,N,it,"Commercio all'ingrosso di minerali metalliferi, di metalli ferrosi e prodotti semilavorati"
G 46.72.10,G 46.72.1,1,6,N,it,"Commercio all'ingrosso di minerali metalliferi, di metalli ferrosi e prodotti semilavorati"
G 46.72.2,G 46.72,0,5,N,it,Commercio all'ingrosso di metalli non ferrosi e prodotti semilavorati
G 46.72.20,G 46.72.2,1,6,N,it,Commercio all'ingrosso di metalli non ferrosi e prodotti semilavorati
G 46.73,G 46.7,0,4,N,it,"Commercio all'ingrosso di legname e di materiali da costruzione, apparecchi igienico-sanitari, vetro piano, vernici e colori"
G 46.73.1,G 46.73,0,5,N,it,"Commercio all'ingrosso di legname, semilavorati in legno e legno artificiale"
G 46.73.10,G 46.73.1,1,6,N,it,"Commercio all'ingrosso di legname, semilavorati in legno e legno artificiale"
G 46.73.2,G 46.73,0,5,N,it,Commercio all'ingrosso di materiali da costruzione (inclusi gli apparecchi igienico-sanitari)
G 46.73.21,G 46.73.2,1,6,N,it,Commercio all'ingrosso di moquette e linoleum
G 46.73.22,G 46.73.2,1,6,N,it,Commercio all'ingrosso di altri materiali per rivestimenti (inclusi gli apparecchi igienico-sanitari)
G 46.73.23,G 46.73.2,1,6,N,it,Commercio all'ingrosso di infissi
G 46.73.29,G 46.73.2,1,6,N,it,Commercio all'ingrosso di altri materiali da costruzione
G 46.73.3,G 46.73,0,5,N,it,Commercio all'ingrosso di vetro piano
G 46.73.30,G 46.73.3,1,6,N,it,Commercio all'ingrosso di vetro piano
G 46.73.4,G 46.73,0,5,N,it,"Commercio all'ingrosso di carta da parati, colori e vernici"
G 46.73.40,G 46.73.4,1,6,N,it,"Commercio all'ingrosso di carta da parati, colori e vernici"
G 46.74,G 46.7,0,4,N,it,"Commercio all'ingrosso di ferramenta, di apparecchi e accessori per impianti idraulici e di riscaldamento"
G 46.74.1,G 46.74,0,5,N,it,Commercio all'ingrosso di articoli in ferro e in altri metalli (ferramenta)
G 46.74.10,G 46.74.1,1,6,N,it,Commercio all'ingrosso di articoli in ferro e in altri metalli (ferramenta)
G 46.74.2,G 46.74,0,5,N,it,"Commercio all'ingrosso di apparecchi e accessori per impianti idraulici, di riscaldamento e di condizionamento"
G 46.74.20,G 46.74.2,1,6,N,it,"Commercio all'ingrosso di apparecchi e accessori per impianti idraulici, di riscaldamento e di condizionamento"
G 46.75,G 46.7,0,4,N,it,Commercio all'ingrosso di prodotti chimici
G 46.75.0,G 46.75,0,5,N,it,Commercio all'ingrosso di prodotti chimici
G 46.75.01,G 46.75.0,1,6,N,it,Commercio all'ingrosso di fertilizzanti e di altri prodotti chimici per l'agricoltura
G 46.75.02,G 46.75.0,1,6,N,it,Commercio all'ingrosso di prodotti chimici per l'industria
G 46.76,G 46.7,0,4,N,it,Commercio all'ingrosso di altri prodotti intermedi
G 46.76.1,G 46.76,0,5,N,it,Commercio all'ingrosso di fibre tessili gregge e semilavorate
G 46.76.10,G 46.76.1,1,6,N,it,Commercio all'ingrosso di fibre tessili gregge e semilavorate
G 46.76.2,G 46.76,0,5,N,it,"Commercio all'ingrosso di gomma greggia, materie plastiche in forme primarie e semilavorati"
G 46.76.20,G 46.76.2,1,6,N,it,"Commercio all'ingrosso di gomma greggia, materie plastiche in forme primarie e semilavorati"
G 46.76.3,G 46.76,0,5,N,it,Commercio all'ingrosso di imballaggi
G 46.76.30,G 46.76.3,1,6,N,it,Commercio all'ingrosso di imballaggi
G 46.76.9,G 46.76,0,5,N,it,Commercio all'ingrosso di altri prodotti intermedi nca
G 46.76.90,G 46.76.9,1,6,N,it,Commercio all'ingrosso di altri prodotti intermedi nca
G 46.77,G 46.7,0,4,N,it,Commercio all'ingrosso di rottami e cascami
G 46.77.1,G 46.77,0,5,N,it,Commercio all'ingrosso di rottami e sottoprodotti della lavorazione industriale metallici
G 46.77.10,G 46.77.1,1,6,N,it,Commercio all'ingrosso di rottami e sottoprodotti della lavorazione industriale metallici
G 46.77.2,G 46.77,0,5,N,it,"Commercio all'ingrosso di altri materiali di recupero non metallici (vetro, carta, cartoni eccetera); sottoprodotti non metallici della lavorazione industriale (cascami)"
G 46.77.20,G 46.77.2,1,6,N,it,"Commercio all'ingrosso di altri materiali di recupero non metallici (vetro, carta, cartoni eccetera); sottoprodotti non metallici della lavorazione industriale (cascami)"
G 46.9,G 46,0,3,N,it,COMMERCIO ALL'INGROSSO NON SPECIALIZZATO
G 46.90,G 46.9,0,4,N,it,Commercio all'ingrosso non specializzato
G 46.90.0,G 46.90,0,5,N,it,Commercio all'ingrosso non specializzato
G 46.90.00,G 46.90.0,1,6,N,it,Commercio all'ingrosso non specializzato
G 47,G,0,2,N,it,COMMERCIO AL DETTAGLIO (ESCLUSO QUELLO DI AUTOVEICOLI E DI MOTOCICLI)
G 47.1,G 47,0,3,N,it,COMMERCIO AL DETTAGLIO IN ESERCIZI NON SPECIALIZZATI
G 47.11,G 47.1,0,4,N,it,Commercio al dettaglio in esercizi non specializzati con prevalenza di prodotti alimentari e bevande
G 47.11.1,G 47.11,0,5,N,it,Ipermercati
G 47.11.10,G 47.11.1,1,6,N,it,Ipermercati
G 47.11.2,G 47.11,0,5,N,it,Supermercati
G 47.11.20,G 47.11.2,1,6,N,it,Supermercati
G 47.11.3,G 47.11,0,5,N,it,Discount di alimentari
G 47.11.30,G 47.11.3,1,6,N,it,Discount di alimentari
G 47.11.4,G 47.11,0,5,N,it,Minimercati ed altri esercizi non specializzati di alimentari vari
G 47.11.40,G 47.11.4,1,6,N,it,Minimercati ed altri esercizi non specializzati di alimentari vari
G 47.11.5,G 47.11,0,5,N,it,Commercio al dettaglio di prodotti surgelati
G 47.11.50,G 47.11.5,1,6,N,it,Commercio al dettaglio di prodotti surgelati
G 47.19,G 47.1,0,4,N,it,Commercio al dettaglio in altri esercizi non specializzati
G 47.19.1,G 47.19,0,5,N,it,Grandi magazzini
G 47.19.10,G 47.19.1,1,6,N,it,Grandi magazzini
G 47.19.2,G 47.19,0,5,N,it,"Commercio al dettaglio in esercizi non specializzati di computer, periferiche, attrezzature per le telecomunicazioni, elettronica di consumo audio e video, elettrodomestici"
G 47.19.20,G 47.19.2,1,6,N,it,"Commercio al dettaglio in esercizi non specializzati di computer, periferiche, attrezzature per le telecomunicazioni, elettronica di consumo audio e video, elettrodomestici"
G 47.19.9,G 47.19,0,5,N,it,Empori ed altri negozi non specializzati di vari prodotti non alimentari
G 47.19.90,G 47.19.9,1,6,N,it,Empori ed altri negozi non specializzati di vari prodotti non alimentari
G 47.2,G 47,0,3,N,it,"COMMERCIO AL DETTAGLIO DI PRODOTTI ALIMENTARI, BEVANDE E TABACCO IN ESERCIZI SPECIALIZZATI"
G 47.21,G 47.2,0,4,N,it,Commercio al dettaglio di frutta e verdura in esercizi specializzati
G 47.21.0,G 47.21,0,5,N,it,Commercio al dettaglio di frutta e verdura
G 47.21.01,G 47.21.0,1,6,N,it,Commercio al dettaglio di frutta e verdura fresca
G 47.21.02,G 47.21.0,1,6,N,it,Commercio al dettaglio di frutta e verdura preparata e conservata
G 47.22,G 47.2,0,4,N,it,Commercio al dettaglio di carni e di prodotti a base di carne in esercizi specializzati
G 47.22.0,G 47.22,0,5,N,it,Commercio al dettaglio di carni e di prodotti a base di carne
G 47.22.00,G 47.22.0,1,6,N,it,Commercio al dettaglio di carni e di prodotti a base di carne
G 47.23,G 47.2,0,4,N,it,"Commercio al dettaglio di pesci, crostacei e molluschi in esercizi specializzati"
G 47.23.0,G 47.23,0,5,N,it,"Commercio al dettaglio di pesci, crostacei e molluschi"
G 47.23.00,G 47.23.0,1,6,N,it,"Commercio al dettaglio di pesci, crostacei e molluschi"
G 47.24,G 47.2,0,4,N,it,"Commercio al dettaglio di pane, torte, dolciumi e confetteria in esercizi specializzati"
G 47.24.1,G 47.24,0,5,N,it,Commercio al dettaglio di pane
G 47.24.10,G 47.24.1,1,6,N,it,Commercio al dettaglio di pane
G 47.24.2,G 47.24,0,5,N,it,"Commercio al dettaglio di torte, dolciumi, confetteria"
G 47.24.20,G 47.24.2,1,6,N,it,"Commercio al dettaglio di torte, dolciumi, confetteria"
G 47.25,G 47.2,0,4,N,it,Commercio al dettaglio di bevande in esercizi specializzati
G 47.25.0,G 47.25,0,5,N,it,Commercio al dettaglio di bevande
G 47.25.00,G 47.25.0,1,6,N,it,Commercio al dettaglio di bevande
G 47.26,G 47.2,0,4,N,it,Commercio al dettaglio di prodotti del tabacco in esercizi specializzati
G 47.26.0,G 47.26,0,5,N,it,Commercio al dettaglio di generi di monopolio (tabaccherie)
G 47.26.00,G 47.26.0,1,6,N,it,Commercio al dettaglio di generi di monopolio (tabaccherie)
G 47.29,G 47.2,0,4,N,it,Commercio al dettaglio di altri prodotti alimentari in esercizi specializzati
G 47.29.1,G 47.29,0,5,N,it,Commercio al dettaglio di latte e di prodotti lattiero-caseari
G 47.29.10,G 47.29.1,1,6,N,it,Commercio al dettaglio di latte e di prodotti lattiero-caseari
G 47.29.2,G 47.29,0,5,N,it,Commercio al dettaglio di caffà torrefatto
G 47.29.20,G 47.29.2,1,6,N,it,Commercio al dettaglio di caffà torrefatto
G 47.29.3,G 47.29,0,5,N,it,Commercio al dettaglio di prodotti macrobiotici e dietetici
G 47.29.30,G 47.29.3,1,6,N,it,Commercio al dettaglio di prodotti macrobiotici e dietetici
G 47.29.9,G 47.29,0,5,N,it,Commercio al dettaglio di altri prodotti alimentari in esercizi specializzati nca
G 47.29.90,G 47.29.9,1,6,N,it,Commercio al dettaglio di altri prodotti alimentari in esercizi specializzati nca
G 47.3,G 47,0,3,N,it,COMMERCIO AL DETTAGLIO DI CARBURANTE PER AUTOTRAZIONE IN ESERCIZI SPECIALIZZATI
G 47.30,G 47.3,0,4,N,it,Commercio al dettaglio di carburante per autotrazione in esercizi specializzati
G 47.30.0,G 47.30,0,5,N,it,Commercio al dettaglio di carburante per autotrazione
G 47.30.00,G 47.30.0,1,6,N,it,Commercio al dettaglio di carburante per autotrazione
G 47.4,G 47,0,3,N,it,COMMERCIO AL DETTAGLIO DI APPARECCHIATURE INFORMATICHE E PER LE TELECOMUNICAZIONI (ICT) IN ESERCIZI SPECIALIZZATI
G 47.41,G 47.4,0,4,N,it,"Commercio al dettaglio di computer, unità periferiche, software e attrezzature per ufficio in esercizi specializzati"
G 47.41.0,G 47.41,0,5,N,it,"Commercio al dettaglio di computer, unità periferiche, software e attrezzature per ufficio in esercizi specializzati"
G 47.41.00,G 47.41.0,1,6,N,it,"Commercio al dettaglio di computer, unità periferiche, software e attrezzature per ufficio in esercizi specializzati"
G 47.42,G 47.4,0,4,N,it,Commercio al dettaglio di apparecchiature per le telecomunicazioni e la telefonia in esercizi specializzati
G 47.42.0,G 47.42,0,5,N,it,Commercio al dettaglio di apparecchiature per le telecomunicazioni e la telefonia in esercizi specializzati
G 47.42.00,G 47.42.0,1,6,N,it,Commercio al dettaglio di apparecchiature per le telecomunicazioni e la telefonia in esercizi specializzati
G 47.43,G 47.4,0,4,N,it,Commercio al dettaglio di apparecchiature audio e video in esercizi specializzati
G 47.43.0,G 47.43,0,5,N,it,Commercio al dettaglio di apparecchi audio e video in esercizi specializzati
G 47.43.00,G 47.43.0,1,6,N,it,Commercio al dettaglio di apparecchi audio e video in esercizi specializzati
G 47.5,G 47,0,3,N,it,COMMERCIO AL DETTAGLIO DI ALTRI PRODOTTI PER USO DOMESTICO IN ESERCIZI SPECIALIZZATI
G 47.51,G 47.5,0,4,N,it,Commercio al dettaglio di prodotti tessili in esercizi specializzati
G 47.51.1,G 47.51,0,5,N,it,"Commercio al dettaglio di tessuti per l'abbigliamento, l'arredamento e di biancheria per la casa"
G 47.51.10,G 47.51.1,1,6,N,it,"Commercio al dettaglio di tessuti per l'abbigliamento, l'arredamento e di biancheria per la casa"
G 47.51.2,G 47.51,0,5,N,it,Commercio al dettaglio di filati per maglieria e merceria
G 47.51.20,G 47.51.2,1,6,N,it,Commercio al dettaglio di filati per maglieria e merceria
G 47.52,G 47.5,0,4,N,it,"Commercio al dettaglio di ferramenta, vernici, vetro piano e materiali da costruzione in esercizi specializzati"
G 47.52.1,G 47.52,0,5,N,it,"Commercio al dettaglio di ferramenta, vernici, vetro piano e materiale elettrico e termoidraulico"
G 47.52.10,G 47.52.1,1,6,N,it,"Commercio al dettaglio di ferramenta, vernici, vetro piano e materiale elettrico e termoidraulico"
G 47.52.2,G 47.52,0,5,N,it,Commercio al dettaglio di articoli igienico-sanitari
G 47.52.20,G 47.52.2,1,6,N,it,Commercio al dettaglio di articoli igienico-sanitari
G 47.52.3,G 47.52,0,5,N,it,"Commercio al dettaglio di materiali da costruzione, ceramiche e piastrelle"
G 47.52.30,G 47.52.3,1,6,N,it,"Commercio al dettaglio di materiali da costruzione, ceramiche e piastrelle"
G 47.52.4,G 47.52,0,5,N,it,"Commercio al dettaglio di macchine, attrezzature e prodotti per l'agricoltura; macchine e attrezzature per il giardinaggio"
G 47.52.40,G 47.52.4,1,6,N,it,"Commercio al dettaglio di macchine, attrezzature e prodotti per l'agricoltura; macchine e attrezzature per il giardinaggio"
G 47.53,G 47.5,0,4,N,it,"Commercio al dettaglio di tappeti, scendiletto e rivestimenti per pavimenti e pareti (moquette, linoleum) in esercizi specializzati"
G 47.53.1,G 47.53,0,5,N,it,"Commercio al dettaglio di tappeti, tende e tendine"
G 47.53.11,G 47.53.1,1,6,N,it,Commercio al dettaglio di tende e tendine
G 47.53.12,G 47.53.1,1,6,N,it,Commercio al dettaglio di tappeti
G 47.53.2,G 47.53,0,5,N,it,Commercio al dettaglio di carta da parati e rivestimenti per pavimenti (moquette e linoleum)
G 47.53.20,G 47.53.2,1,6,N,it,Commercio al dettaglio di carta da parati e rivestimenti per pavimenti (moquette e linoleum)
G 47.54,G 47.5,0,4,N,it,Commercio al dettaglio di elettrodomestici in esercizi specializzati
G 47.54.0,G 47.54,0,5,N,it,Commercio al dettaglio di elettrodomestici in esercizi specializzati
G 47.54.00,G 47.54.0,1,6,N,it,Commercio al dettaglio di elettrodomestici in esercizi specializzati
G 47.59,G 47.5,0,4,N,it,"Commercio al dettaglio di mobili, di articoli per l'illuminazione e altri articoli per la casa in esercizi specializzati"
G 47.59.1,G 47.59,0,5,N,it,Commercio al dettaglio di mobili per la casa
G 47.59.10,G 47.59.1,1,6,N,it,Commercio al dettaglio di mobili per la casa
G 47.59.2,G 47.59,0,5,N,it,"Commercio al dettaglio di utensili per la casa, di cristallerie e vasellame"
G 47.59.20,G 47.59.2,1,6,N,it,"Commercio al dettaglio di utensili per la casa, di cristallerie e vasellame"
G 47.59.3,G 47.59,0,5,N,it,Commercio al dettaglio di articoli per l'illuminazione
G 47.59.30,G 47.59.3,1,6,N,it,Commercio al dettaglio di articoli per l'illuminazione
G 47.59.4,G 47.59,0,5,N,it,Commercio al dettaglio di macchine per cucire e per maglieria per uso domestico
G 47.59.40,G 47.59.4,1,6,N,it,Commercio al dettaglio di macchine per cucire e per maglieria per uso domestico
G 47.59.5,G 47.59,0,5,N,it,Commercio al dettaglio di sistemi di sicurezza
G 47.59.50,G 47.59.5,1,6,N,it,Commercio al dettaglio di sistemi di sicurezza
G 47.59.6,G 47.59,0,5,N,it,Commercio al dettaglio di strumenti musicali e spartiti
G 47.59.60,G 47.59.6,1,6,N,it,Commercio al dettaglio di strumenti musicali e spartiti
G 47.59.9,G 47.59,0,5,N,it,Commercio al dettaglio di altri articoli diversi per uso domestico nca
G 47.59.91,G 47.59.9,1,6,N,it,"Commercio al dettaglio di articoli in legno, sughero, vimini e articoli in plastica per uso domestico"
G 47.59.99,G 47.59.9,1,6,N,it,Commercio al dettaglio di altri articoli per uso domestico nca
G 47.6,G 47,0,3,N,it,COMMERCIO AL DETTAGLIO DI ARTICOLI CULTURALI E RICREATIVI IN ESERCIZI SPECIALIZZATI
G 47.61,G 47.6,0,4,N,it,Commercio al dettaglio di libri in esercizi specializzati
G 47.61.0,G 47.61,0,5,N,it,Commercio al dettaglio di libri nuovi in esercizi specializzati
G 47.61.00,G 47.61.0,1,6,N,it,Commercio al dettaglio di libri nuovi in esercizi specializzati
G 47.62,G 47.6,0,4,N,it,Commercio al dettaglio di giornali e articoli di cartoleria in esercizi specializzati
G 47.62.1,G 47.62,0,5,N,it,"Commercio al dettaglio di giornali, riviste e periodici"
G 47.62.10,G 47.62.1,1,6,N,it,"Commercio al dettaglio di giornali, riviste e periodici"
G 47.62.2,G 47.62,0,5,N,it,Commercio al dettaglio di articoli di cartoleria e forniture per ufficio
G 47.62.20,G 47.62.2,1,6,N,it,Commercio al dettaglio di articoli di cartoleria e forniture per ufficio
G 47.63,G 47.6,0,4,N,it,Commercio al dettaglio di registrazioni musicali e video in esercizi specializzati
G 47.63.0,G 47.63,0,5,N,it,Commercio al dettaglio di registrazioni musicali e video in esercizi specializzati
G 47.63.00,G 47.63.0,1,6,N,it,Commercio al dettaglio di registrazioni musicali e video in esercizi specializzati
G 47.64,G 47.6,0,4,N,it,Commercio al dettaglio di articoli sportivi in esercizi specializzati
G 47.64.1,G 47.64,0,5,N,it,"Commercio al dettaglio di articoli sportivi, biciclette e articoli per il tempo libero"
G 47.64.10,G 47.64.1,1,6,N,it,"Commercio al dettaglio di articoli sportivi, biciclette e articoli per il tempo libero"
G 47.64.2,G 47.64,0,5,N,it,Commercio al dettaglio di natanti e accessori
G 47.64.20,G 47.64.2,1,6,N,it,Commercio al dettaglio di natanti e accessori
G 47.65,G 47.6,0,4,N,it,Commercio al dettaglio di giochi e giocattoli in esercizi specializzati
G 47.65.0,G 47.65,0,5,N,it,Commercio al dettaglio di giochi e giocattoli (inclusi quelli elettronici)
G 47.65.00,G 47.65.0,1,6,N,it,Commercio al dettaglio di giochi e giocattoli (inclusi quelli elettronici)
G 47.7,G 47,0,3,N,it,COMMERCIO AL DETTAGLIO DI ALTRI PRODOTTI IN ESERCIZI SPECIALIZZATI
G 47.71,G 47.7,0,4,N,it,Commercio al dettaglio di articoli di abbigliamento in esercizi specializzati
G 47.71.1,G 47.71,0,5,N,it,Commercio al dettaglio di confezioni per adulti
G 47.71.10,G 47.71.1,1,6,N,it,Commercio al dettaglio di confezioni per adulti
